Encoder Read Distance,Target Distance,PWM Output,Error,Encoder Parse Speed,target Speed,I6,I7,I8,I9
0.117675,0.000000,0.000000,-0.117675,5.603574,60.000000,0.000000,0.000000,0.000000,0.000000
0.123279,0.000000,0.000000,-0.123279,5.603574,60.000000,0.000000,0.000000,0.000000,0.000000
0.128882,0.000000,0.000000,-0.128882,5.603589,60.000000,0.000000,0.000000,0.000000,0.000000
0.134486,0.000000,0.000000,-0.134486,5.603567,60.000000,0.000000,0.000000,0.000000,0.000000
0.140089,0.000000,0.000000,-0.140089,5.603581,60.000000,0.000000,0.000000,0.000000,0.000000
0.151297,0.000000,0.000000,-0.151297,11.207163,60.000000,0.000000,0.000000,0.000000,0.000000
0.156900,0.000000,0.000000,-0.156900,5.603567,60.000000,0.000000,0.000000,0.000000,0.000000
0.162504,0.000000,0.000000,-0.162504,5.603596,60.000000,0.000000,0.000000,0.000000,0.000000
0.173711,0.000000,0.000000,-0.173711,11.207148,60.000000,0.000000,0.000000,0.000000,0.000000
0.179314,0.000000,0.000000,-0.179314,5.603567,60.000000,0.000000,0.000000,0.000000,0.000000
0.190522,0.000000,0.000000,-0.190522,11.207163,60.000000,0.000000,0.000000,0.000000,0.000000
0.196125,0.000000,0.000000,-0.196125,5.603567,60.000000,0.000000,0.000000,0.000000,0.000000
0.207332,0.000000,0.000000,-0.207332,11.207163,60.000000,0.000000,0.000000,0.000000,0.000000
0.212936,0.000000,0.000000,-0.212936,5.603581,60.000000,0.000000,0.000000,0.000000,0.000000
0.224143,0.000000,0.000000,-0.224143,11.207163,60.000000,0.000000,0.000000,0.000000,0.000000
0.229747,0.000000,0.000000,-0.229747,5.603567,60.000000,0.000000,0.000000,0.000000,0.000000
0.240954,0.000000,0.000000,-0.240954,11.207163,60.000000,0.000000,0.000000,0.000000,0.000000
0.252161,0.000000,0.000000,-0.252161,11.207163,60.000000,0.000000,0.000000,0.000000,0.000000
0.257765,0.000000,0.000000,-0.257765,5.603581,60.000000,0.000000,0.000000,0.000000,0.000000
0.268972,0.000000,0.000000,-0.268972,11.207133,60.000000,0.000000,0.000000,0.000000,0.000000
0.280179,0.000000,0.000000,-0.280179,11.207163,60.000000,0.000000,0.000000,0.000000,0.000000
0.291386,0.000000,0.000000,-0.291386,11.207163,60.000000,0.000000,0.000000,0.000000,0.000000
0.302593,0.000000,0.000000,-0.302593,11.207163,60.000000,0.000000,0.000000,0.000000,0.000000
0.313800,0.000000,0.000000,-0.313800,11.207133,60.000000,0.000000,0.000000,0.000000,0.000000
0.319404,0.000000,0.000000,-0.319404,5.603581,60.000000,0.000000,0.000000,0.000000,0.000000
0.330611,0.000000,0.000000,-0.330611,11.207163,60.000000,0.000000,0.000000,0.000000,0.000000
0.341818,0.000000,0.000000,-0.341818,11.207163,60.000000,0.000000,0.000000,0.000000,0.000000
0.353025,0.000000,0.000000,-0.353025,11.207133,60.000000,0.000000,0.000000,0.000000,0.000000
0.364233,0.000000,0.000000,-0.364233,11.207192,60.000000,0.000000,0.000000,0.000000,0.000000
0.375440,0.000000,0.000000,-0.375440,11.207133,60.000000,0.000000,0.000000,0.000000,0.000000
0.386647,0.000000,0.000000,-0.386647,11.207163,60.000000,0.000000,0.000000,0.000000,0.000000
0.403458,0.000000,0.000000,-0.403458,16.810743,60.000000,0.000000,0.000000,0.000000,0.000000
0.414665,0.000000,0.000000,-0.414665,11.207133,60.000000,0.000000,0.000000,0.000000,0.000000
0.425872,0.000000,0.000000,-0.425872,11.207163,60.000000,0.000000,0.000000,0.000000,0.000000
0.437079,0.000000,0.000000,-0.437079,11.207163,60.000000,0.000000,0.000000,0.000000,0.000000
0.448286,0.000000,0.000000,-0.448286,11.207163,60.000000,0.000000,0.000000,0.000000,0.000000
0.459493,0.000000,0.000000,-0.459493,11.207133,60.000000,0.000000,0.000000,0.000000,0.000000
0.476304,0.000000,0.000000,-0.476304,16.810743,60.000000,0.000000,0.000000,0.000000,0.000000
0.487511,0.000000,0.000000,-0.487511,11.207163,60.000000,0.000000,0.000000,0.000000,0.000000
0.498718,0.000000,0.000000,-0.498718,11.207163,60.000000,0.000000,0.000000,0.000000,0.000000
0.515529,0.000000,0.000000,-0.515529,16.810743,60.000000,0.000000,0.000000,0.000000,0.000000
0.526736,0.000000,0.000000,-0.526736,11.207103,60.000000,0.000000,0.000000,0.000000,0.000000
0.543547,0.000000,0.000000,-0.543547,16.810774,60.000000,0.000000,0.000000,0.000000,0.000000
0.554754,0.000000,0.000000,-0.554754,11.207103,60.000000,0.000000,0.000000,0.000000,0.000000
0.565961,0.000000,0.000000,-0.565961,11.207163,60.000000,0.000000,0.000000,0.000000,0.000000
0.582772,0.000000,0.000000,-0.582772,16.810774,60.000000,0.000000,0.000000,0.000000,0.000000
0.593979,0.000000,0.000000,-0.593979,11.207163,60.000000,0.000000,0.000000,0.000000,0.000000
0.610790,0.000000,0.000000,-0.610790,16.810715,60.000000,0.000000,0.000000,0.000000,0.000000
0.627601,0.000000,0.000000,-0.627601,16.810715,60.000000,0.000000,0.000000,0.000000,0.000000
0.638808,0.000000,0.000000,-0.638808,11.207163,60.000000,0.000000,0.000000,0.000000,0.000000
0.655619,0.000000,0.000000,-0.655619,16.810774,60.000000,0.000000,0.000000,0.000000,0.000000
0.672429,0.000000,0.000000,-0.672429,16.810715,60.000000,0.000000,0.000000,0.000000,0.000000
0.683637,0.000000,0.000000,-0.683637,11.207163,60.000000,0.000000,0.000000,0.000000,0.000000
0.700447,0.000000,0.000000,-0.700447,16.810715,60.000000,0.000000,0.000000,0.000000,0.000000
0.717258,0.000000,0.000000,-0.717258,16.810715,60.000000,0.000000,0.000000,0.000000,0.000000
0.734069,0.000000,0.000000,-0.734069,16.810774,60.000000,0.000000,0.000000,0.000000,0.000000
0.750879,0.000000,0.000000,-0.750879,16.810715,60.000000,0.000000,0.000000,0.000000,0.000000
0.767690,0.000000,0.000000,-0.767690,16.810715,60.000000,0.000000,0.000000,0.000000,0.000000
0.784501,0.000000,0.000000,-0.784501,16.810715,60.000000,0.000000,0.000000,0.000000,0.000000
0.795708,0.000000,0.000000,-0.795708,11.207222,60.000000,0.000000,0.000000,0.000000,0.000000
0.812519,0.000000,0.000000,-0.812519,16.810715,60.000000,0.000000,0.000000,0.000000,0.000000
0.829330,0.000000,0.000000,-0.829330,16.810715,60.000000,0.000000,0.000000,0.000000,0.000000
0.846140,0.000000,0.000000,-0.846140,16.810715,60.000000,0.000000,0.000000,0.000000,0.000000
0.862951,0.000000,0.000000,-0.862951,16.810774,60.000000,0.000000,0.000000,0.000000,0.000000
0.879762,0.000000,0.000000,-0.879762,16.810774,60.000000,0.000000,0.000000,0.000000,0.000000
0.896573,0.000000,0.000000,-0.896573,16.810715,60.000000,0.000000,0.000000,0.000000,0.000000
0.918987,0.000000,0.000000,-0.918987,22.414267,60.000000,0.000000,0.000000,0.000000,0.000000
0.935798,0.000000,0.000000,-0.935798,16.810715,60.000000,0.000000,0.000000,0.000000,0.000000
0.952608,0.000000,0.000000,-0.952608,16.810774,60.000000,0.000000,0.000000,0.000000,0.000000
0.969419,0.000000,0.000000,-0.969419,16.810715,60.000000,0.000000,0.000000,0.000000,0.000000
0.986230,0.000000,0.000000,-0.986230,16.810715,60.000000,0.000000,0.000000,0.000000,0.000000
1.008644,0.000000,0.000000,-1.008644,22.414385,60.000000,0.000000,0.000000,0.000000,0.000000
1.025455,0.000000,0.000000,-1.025455,16.810774,60.000000,0.000000,0.000000,0.000000,0.000000
1.042266,0.000000,0.000000,-1.042266,16.810656,60.000000,0.000000,0.000000,0.000000,0.000000
1.064680,0.000000,0.000000,-1.064680,22.414326,60.000000,0.000000,0.000000,0.000000,0.000000
1.081491,0.000000,0.000000,-1.081491,16.810656,60.000000,0.000000,0.000000,0.000000,0.000000
1.098301,0.000000,0.000000,-1.098301,16.810774,60.000000,0.000000,0.000000,0.000000,0.000000
1.120716,0.000000,0.000000,-1.120716,22.414326,60.000000,0.000000,0.000000,0.000000,0.000000
1.137526,0.000000,0.000000,-1.137526,16.810774,60.000000,0.000000,0.000000,0.000000,0.000000
1.159941,0.000000,0.000000,-1.159941,22.414326,60.000000,0.000000,0.000000,0.000000,0.000000
2.213413,0.000000,0.000000,-2.213413,28.017757,60.000000,0.000000,0.000000,0.000000,0.000000
2.241431,0.000000,0.000000,-2.241431,28.017996,60.000000,0.000000,0.000000,0.000000,0.000000
2.263845,0.000000,0.000000,-2.263845,22.414206,60.000000,0.000000,0.000000,0.000000,0.000000
2.291864,0.000000,0.000000,-2.291864,28.018234,60.000000,0.000000,0.000000,0.000000,0.000000
2.319881,0.000000,0.000000,-2.319881,28.017757,60.000000,0.000000,0.000000,0.000000,0.000000
2.342296,0.000000,0.000000,-2.342296,22.414206,60.000000,0.000000,0.000000,0.000000,0.000000
2.370314,0.000000,0.000000,-2.370314,28.017996,60.000000,0.000000,0.000000,0.000000,0.000000
2.398331,0.000000,0.000000,-2.398331,28.017757,60.000000,0.000000,0.000000,0.000000,0.000000
2.426349,0.000000,0.000000,-2.426349,28.017996,60.000000,0.000000,0.000000,0.000000,0.000000
2.454367,0.000000,0.000000,-2.454367,28.017757,60.000000,0.000000,0.000000,0.000000,0.000000
2.482385,0.000000,0.000000,-2.482385,28.017996,60.000000,0.000000,0.000000,0.000000,0.000000
2.510403,0.000000,0.000000,-2.510403,28.017757,60.000000,0.000000,0.000000,0.000000,0.000000
2.538421,0.000000,0.000000,-2.538421,28.017996,60.000000,0.000000,0.000000,0.000000,0.000000
2.566439,0.000000,0.000000,-2.566439,28.017757,60.000000,0.000000,0.000000,0.000000,0.000000
2.594457,0.000000,0.000000,-2.594457,28.017996,60.000000,0.000000,0.000000,0.000000,0.000000
2.622475,0.000000,0.000000,-2.622475,28.017996,60.000000,0.000000,0.000000,0.000000,0.000000
2.650492,0.000000,0.000000,-2.650492,28.017757,60.000000,0.000000,0.000000,0.000000,0.000000
2.678510,0.000000,0.000000,-2.678510,28.017996,60.000000,0.000000,0.000000,0.000000,0.000000
2.706528,0.000000,0.000000,-2.706528,28.017757,60.000000,0.000000,0.000000,0.000000,0.000000
2.734546,0.000000,0.000000,-2.734546,28.017996,60.000000,0.000000,0.000000,0.000000,0.000000
2.762564,0.000000,0.000000,-2.762564,28.017757,60.000000,0.000000,0.000000,0.000000,0.000000
2.796185,0.000000,0.000000,-2.796185,33.621548,60.000000,0.000000,0.000000,0.000000,0.000000
2.824203,0.000000,0.000000,-2.824203,28.017757,60.000000,0.000000,0.000000,0.000000,0.000000
2.852221,0.000000,0.000000,-2.852221,28.017996,60.000000,0.000000,0.000000,0.000000,0.000000
2.885843,0.000000,0.000000,-2.885843,33.621548,60.000000,0.000000,0.000000,0.000000,0.000000
2.913861,0.000000,0.000000,-2.913861,28.017996,60.000000,0.000000,0.000000,0.000000,0.000000
2.941879,0.000000,0.000000,-2.941879,28.017757,60.000000,0.000000,0.000000,0.000000,0.000000
2.975500,0.000000,0.000000,-2.975500,33.621548,60.000000,0.000000,0.000000,0.000000,0.000000
3.003518,0.000000,0.000000,-3.003518,28.017757,60.000000,0.000000,0.000000,0.000000,0.000000
3.031536,0.000000,0.000000,-3.031536,28.017996,60.000000,0.000000,0.000000,0.000000,0.000000
3.065157,0.000000,0.000000,-3.065157,33.621311,60.000000,0.000000,0.000000,0.000000,0.000000
3.093175,0.000000,0.000000,-3.093175,28.017996,60.000000,0.000000,0.000000,0.000000,0.000000
3.126796,0.000000,0.000000,-3.126796,33.621311,60.000000,0.000000,0.000000,0.000000,0.000000
3.154814,0.000000,0.000000,-3.154814,28.017996,60.000000,0.000000,0.000000,0.000000,0.000000
3.188436,0.000000,0.000000,-3.188436,33.621548,60.000000,0.000000,0.000000,0.000000,0.000000
3.216454,0.000000,0.000000,-3.216454,28.017996,60.000000,0.000000,0.000000,0.000000,0.000000
3.250075,0.000000,0.000000,-3.250075,33.621311,60.000000,0.000000,0.000000,0.000000,0.000000
3.283697,0.000000,0.000000,-3.283697,33.621548,60.000000,0.000000,0.000000,0.000000,0.000000
3.311715,0.000000,0.000000,-3.311715,28.017757,60.000000,0.000000,0.000000,0.000000,0.000000
3.345336,0.000000,0.000000,-3.345336,33.621548,60.000000,0.000000,0.000000,0.000000,0.000000
3.378958,0.000000,0.000000,-3.378958,33.621311,60.000000,0.000000,0.000000,0.000000,0.000000
3.406976,0.000000,0.000000,-3.406976,28.017996,60.000000,0.000000,0.000000,0.000000,0.000000
3.440597,0.000000,0.000000,-3.440597,33.621311,60.000000,0.000000,0.000000,0.000000,0.000000
6.096693,0.000000,0.000000,-6.096693,39.225101,60.000000,0.000000,0.000000,0.000000,0.000000
6.141521,0.000000,0.000000,-6.141521,44.828411,60.000000,0.000000,0.000000,0.000000,0.000000
6.186350,0.000000,0.000000,-6.186350,44.828888,60.000000,0.000000,0.000000,0.000000,0.000000
6.225575,0.000000,0.000000,-6.225575,39.225101,60.000000,0.000000,0.000000,0.000000,0.000000
6.270404,0.000000,0.000000,-6.270404,44.828411,60.000000,0.000000,0.000000,0.000000,0.000000
6.315233,0.000000,0.000000,-6.315233,44.828888,60.000000,0.000000,0.000000,0.000000,0.000000
6.354457,0.000000,0.000000,-6.354457,39.224625,60.000000,0.000000,0.000000,0.000000,0.000000
6.399286,0.000000,0.000000,-6.399286,44.828888,60.000000,0.000000,0.000000,0.000000,0.000000
6.444115,0.000000,0.000000,-6.444115,44.828888,60.000000,0.000000,0.000000,0.000000,0.000000
6.488944,0.000000,0.000000,-6.488944,44.828411,60.000000,0.000000,0.000000,0.000000,0.000000
6.533772,0.000000,0.000000,-6.533772,44.828411,60.000000,0.000000,0.000000,0.000000,0.000000
6.572997,0.000000,0.000000,-6.572997,39.225101,60.000000,0.000000,0.000000,0.000000,0.000000
6.617826,0.000000,0.000000,-6.617826,44.828411,60.000000,0.000000,0.000000,0.000000,0.000000
6.662654,0.000000,0.000000,-6.662654,44.828888,60.000000,0.000000,0.000000,0.000000,0.000000
6.707483,0.000000,0.000000,-6.707483,44.828888,60.000000,0.000000,0.000000,0.000000,0.000000
6.752312,0.000000,0.000000,-6.752312,44.828411,60.000000,0.000000,0.000000,0.000000,0.000000
6.797141,0.000000,0.000000,-6.797141,44.828888,60.000000,0.000000,0.000000,0.000000,0.000000
6.841969,0.000000,0.000000,-6.841969,44.828411,60.000000,0.000000,0.000000,0.000000,0.000000
6.886797,0.000000,0.000000,-6.886797,44.828411,60.000000,0.000000,0.000000,0.000000,0.000000
6.931626,0.000000,0.000000,-6.931626,44.828888,60.000000,0.000000,0.000000,0.000000,0.000000
6.976455,0.000000,0.000000,-6.976455,44.828411,60.000000,0.000000,0.000000,0.000000,0.000000
7.021283,0.000000,0.000000,-7.021283,44.828411,60.000000,0.000000,0.000000,0.000000,0.000000
7.066112,0.000000,0.000000,-7.066112,44.828888,60.000000,0.000000,0.000000,0.000000,0.000000
7.116544,0.000000,0.000000,-7.116544,50.432201,60.000000,0.000000,0.000000,0.000000,0.000000
7.161373,0.000000,0.000000,-7.161373,44.828888,60.000000,0.000000,0.000000,0.000000,0.000000
7.206202,0.000000,0.000000,-7.206202,44.828411,60.000000,0.000000,0.000000,0.000000,0.000000
7.251030,0.000000,0.000000,-7.251030,44.828411,60.000000,0.000000,0.000000,0.000000,0.000000
7.295859,0.000000,0.000000,-7.295859,44.828888,60.000000,0.000000,0.000000,0.000000,0.000000
7.346291,0.000000,0.000000,-7.346291,50.432201,60.000000,0.000000,0.000000,0.000000,0.000000
7.391120,0.000000,0.000000,-7.391120,44.828888,60.000000,0.000000,0.000000,0.000000,0.000000
7.435948,0.000000,0.000000,-7.435948,44.828411,60.000000,0.000000,0.000000,0.000000,0.000000
7.486380,0.000000,0.000000,-7.486380,50.431725,60.000000,0.000000,0.000000,0.000000,0.000000
7.531209,0.000000,0.000000,-7.531209,44.828888,60.000000,0.000000,0.000000,0.000000,0.000000
7.576038,0.000000,0.000000,-7.576038,44.828888,60.000000,0.000000,0.000000,0.000000,0.000000
7.626470,0.000000,0.000000,-7.626470,50.431725,60.000000,0.000000,0.000000,0.000000,0.000000
7.671299,0.000000,0.000000,-7.671299,44.828888,60.000000,0.000000,0.000000,0.000000,0.000000
7.721731,0.000000,0.000000,-7.721731,50.432201,60.000000,0.000000,0.000000,0.000000,0.000000
7.766560,0.000000,0.000000,-7.766560,44.828888,60.000000,0.000000,0.000000,0.000000,0.000000
7.816991,0.000000,0.000000,-7.816991,50.431725,60.000000,0.000000,0.000000,0.000000,0.000000
7.861820,0.000000,0.000000,-7.861820,44.828411,60.000000,0.000000,0.000000,0.000000,0.000000
7.912252,0.000000,0.000000,-7.912252,50.432201,60.000000,0.000000,0.000000,0.000000,0.000000
7.957081,0.000000,0.000000,-7.957081,44.829365,60.000000,0.000000,0.000000,0.000000,0.000000
8.007513,0.000000,0.000000,-8.007513,50.431725,60.000000,0.000000,0.000000,0.000000,0.000000
11.548974,0.000000,0.000000,-11.548974,56.035038,60.000000,0.000000,0.000000,0.000000,0.000000
11.599406,0.000000,0.000000,-11.599406,50.432201,60.000000,0.000000,0.000000,0.000000,0.000000
11.655443,0.000000,0.000000,-11.655443,56.036945,60.000000,0.000000,0.000000,0.000000,0.000000
11.705874,0.000000,0.000000,-11.705874,50.431248,60.000000,0.000000,0.000000,0.000000,0.000000
11.761910,0.000000,0.000000,-11.761910,56.035992,60.000000,0.000000,0.000000,0.000000,0.000000
11.817946,0.000000,0.000000,-11.817946,56.035992,60.000000,0.000000,0.000000,0.000000,0.000000
11.868379,0.000000,0.000000,-11.868379,50.432201,60.000000,0.000000,0.000000,0.000000,0.000000
11.924415,0.000000,0.000000,-11.924415,56.035992,60.000000,0.000000,0.000000,0.000000,0.000000
11.980450,0.000000,0.000000,-11.980450,56.035038,60.000000,0.000000,0.000000,0.000000,0.000000
12.030882,0.000000,0.000000,-12.030882,50.432201,60.000000,0.000000,0.000000,0.000000,0.000000
12.086918,0.000000,0.000000,-12.086918,56.035992,60.000000,0.000000,0.000000,0.000000,0.000000
12.142954,0.000000,0.000000,-12.142954,56.035992,60.000000,0.000000,0.000000,0.000000,0.000000
12.193386,0.000000,0.000000,-12.193386,50.432201,60.000000,0.000000,0.000000,0.000000,0.000000
12.249422,0.000000,0.000000,-12.249422,56.035992,60.000000,0.000000,0.000000,0.000000,0.000000
12.305457,0.000000,0.000000,-12.305457,56.035038,60.000000,0.000000,0.000000,0.000000,0.000000
12.361494,0.000000,0.000000,-12.361494,56.036945,60.000000,0.000000,0.000000,0.000000,0.000000
12.417529,0.000000,0.000000,-12.417529,56.035038,60.000000,0.000000,0.000000,0.000000,0.000000
12.467961,0.000000,0.000000,-12.467961,50.432201,60.000000,0.000000,0.000000,0.000000,0.000000
12.523997,0.000000,0.000000,-12.523997,56.035992,60.000000,0.000000,0.000000,0.000000,0.000000
12.580032,0.000000,0.000000,-12.580032,56.035038,60.000000,0.000000,0.000000,0.000000,0.000000
12.636069,0.000000,0.000000,-12.636069,56.036945,60.000000,0.000000,0.000000,0.000000,0.000000
12.686501,0.000000,0.000000,-12.686501,50.431248,60.000000,0.000000,0.000000,0.000000,0.000000
12.742537,0.000000,0.000000,-12.742537,56.035992,60.000000,0.000000,0.000000,0.000000,0.000000
12.798573,0.000000,0.000000,-12.798573,56.035992,60.000000,0.000000,0.000000,0.000000,0.000000
12.854609,0.000000,0.000000,-12.854609,56.035992,60.000000,0.000000,0.000000,0.000000,0.000000
12.910645,0.000000,0.000000,-12.910645,56.035992,60.000000,0.000000,0.000000,0.000000,0.000000
12.966680,0.000000,0.000000,-12.966680,56.035038,60.000000,0.000000,0.000000,0.000000,0.000000
13.017112,0.000000,0.000000,-13.017112,50.432201,60.000000,0.000000,0.000000,0.000000,0.000000
13.073149,0.000000,0.000000,-13.073149,56.036945,60.000000,0.000000,0.000000,0.000000,0.000000
13.129184,0.000000,0.000000,-13.129184,56.035038,60.000000,0.000000,0.000000,0.000000,0.000000
13.185220,0.000000,0.000000,-13.185220,56.035992,60.000000,0.000000,0.000000,0.000000,0.000000
13.241255,0.000000,0.000000,-13.241255,56.035038,60.000000,0.000000,0.000000,0.000000,0.000000
13.297291,0.000000,0.000000,-13.297291,56.035992,60.000000,0.000000,0.000000,0.000000,0.000000
13.353327,0.000000,0.000000,-13.353327,56.035992,60.000000,0.000000,0.000000,0.000000,0.000000
13.409363,0.000000,0.000000,-13.409363,56.035992,60.000000,0.000000,0.000000,0.000000,0.000000
13.459795,0.000000,0.000000,-13.459795,50.432201,60.000000,0.000000,0.000000,0.000000,0.000000
13.515830,0.000000,0.000000,-13.515830,56.035038,60.000000,0.000000,0.000000,0.000000,0.000000
13.571867,0.000000,0.000000,-13.571867,56.036945,60.000000,0.000000,0.000000,0.000000,0.000000
13.627902,0.000000,0.000000,-13.627902,56.035038,60.000000,0.000000,0.000000,0.000000,0.000000
13.683938,0.000000,0.000000,-13.683938,56.035992,60.000000,0.000000,0.000000,0.000000,0.000000
13.739973,0.000000,0.000000,-13.739973,56.035038,60.000000,0.000000,0.000000,0.000000,0.000000
13.796009,0.000000,0.000000,-13.796009,56.035992,60.000000,0.000000,0.000000,0.000000,0.000000
13.852045,0.000000,0.000000,-13.852045,56.035992,60.000000,0.000000,0.000000,0.000000,0.000000
17.606443,0.000000,0.000000,-17.606443,56.035992,60.000000,0.000000,0.000000,0.000000,0.000000
17.662477,0.000000,0.000000,-17.662477,56.034084,60.000000,0.000000,0.000000,0.000000,0.000000
17.718513,0.000000,0.000000,-17.718513,56.035992,60.000000,0.000000,0.000000,0.000000,0.000000
17.780153,0.000000,0.000000,-17.780153,61.639782,60.000000,0.000000,0.000000,0.000000,0.000000
17.836189,0.000000,0.000000,-17.836189,56.035992,60.000000,0.000000,0.000000,0.000000,0.000000
17.892225,0.000000,0.000000,-17.892225,56.035992,60.000000,0.000000,0.000000,0.000000,0.000000
17.953865,0.000000,0.000000,-17.953865,61.639782,60.000000,0.000000,0.000000,0.000000,0.000000
18.009901,0.000000,0.000000,-18.009901,56.035992,60.000000,0.000000,0.000000,0.000000,0.000000
18.065935,0.000000,0.000000,-18.065935,56.034084,60.000000,0.000000,0.000000,0.000000,0.000000
18.127577,0.000000,0.000000,-18.127577,61.641689,60.000000,0.000000,0.000000,0.000000,0.000000
18.183611,0.000000,0.000000,-18.183611,56.034084,60.000000,0.000000,0.000000,0.000000,0.000000
18.239647,0.000000,0.000000,-18.239647,56.035992,60.000000,0.000000,0.000000,0.000000,0.000000
18.301285,0.000000,0.000000,-18.301285,61.637875,60.000000,0.000000,0.000000,0.000000,0.000000
18.357323,0.000000,0.000000,-18.357323,56.037899,60.000000,0.000000,0.000000,0.000000,0.000000
18.413359,0.000000,0.000000,-18.413359,56.035992,60.000000,0.000000,0.000000,0.000000,0.000000
18.474997,0.000000,0.000000,-18.474997,61.637875,60.000000,0.000000,0.000000,0.000000,0.000000
18.531033,0.000000,0.000000,-18.531033,56.035992,60.000000,0.000000,0.000000,0.000000,0.000000
18.587070,0.000000,0.000000,-18.587070,56.037899,60.000000,0.000000,0.000000,0.000000,0.000000
18.648708,0.000000,0.000000,-18.648708,61.637875,60.000000,0.000000,0.000000,0.000000,0.000000
18.704742,0.000000,0.000000,-18.704742,56.034084,60.000000,0.000000,0.000000,0.000000,0.000000
18.760778,0.000000,0.000000,-18.760778,56.035992,60.000000,0.000000,0.000000,0.000000,0.000000
18.822418,0.000000,0.000000,-18.822418,61.639782,60.000000,0.000000,0.000000,0.000000,0.000000
18.878454,0.000000,0.000000,-18.878454,56.035992,60.000000,0.000000,0.000000,0.000000,0.000000
18.940094,0.000000,0.000000,-18.940094,61.639782,60.000000,0.000000,0.000000,0.000000,0.000000
18.996130,0.000000,0.000000,-18.996130,56.035992,60.000000,0.000000,0.000000,0.000000,0.000000
19.052166,0.000000,0.000000,-19.052166,56.035992,60.000000,0.000000,0.000000,0.000000,0.000000
19.113806,0.000000,0.000000,-19.113806,61.639782,60.000000,0.000000,0.000000,0.000000,0.000000
19.169842,0.000000,0.000000,-19.169842,56.035992,60.000000,0.000000,0.000000,0.000000,0.000000
19.225878,0.000000,0.000000,-19.225878,56.035992,60.000000,0.000000,0.000000,0.000000,0.000000
19.287516,0.000000,0.000000,-19.287516,61.637875,60.000000,0.000000,0.000000,0.000000,0.000000
19.343552,0.000000,0.000000,-19.343552,56.035992,60.000000,0.000000,0.000000,0.000000,0.000000
19.405191,0.000000,0.000000,-19.405191,61.639782,60.000000,0.000000,0.000000,0.000000,0.000000
19.461226,0.000000,0.000000,-19.461226,56.034084,60.000000,0.000000,0.000000,0.000000,0.000000
19.517262,0.000000,0.000000,-19.517262,56.035992,60.000000,0.000000,0.000000,0.000000,0.000000
19.578901,0.000000,0.000000,-19.578901,61.639782,60.000000,0.000000,0.000000,0.000000,0.000000
19.634937,0.000000,0.000000,-19.634937,56.035992,60.000000,0.000000,0.000000,0.000000,0.000000
19.696577,0.000000,0.000000,-19.696577,61.639782,60.000000,0.000000,0.000000,0.000000,0.000000
19.752613,0.000000,0.000000,-19.752613,56.035992,60.000000,0.000000,0.000000,0.000000,0.000000
19.808649,0.000000,0.000000,-19.808649,56.035992,60.000000,0.000000,0.000000,0.000000,0.000000
19.870289,0.000000,0.000000,-19.870289,61.639782,60.000000,0.000000,0.000000,0.000000,0.000000
19.926325,0.000000,0.000000,-19.926325,56.035992,60.000000,0.000000,0.000000,0.000000,0.000000
19.987963,0.000000,0.000000,-19.987963,61.637875,60.000000,0.000000,0.000000,0.000000,0.000000
20.044001,0.000000,0.000000,-20.044001,56.037899,60.000000,0.000000,0.000000,0.000000,0.000000
25.871719,0.000000,0.000000,-25.871719,61.637875,60.000000,0.000000,0.000000,0.000000,0.000000
25.933359,0.000000,0.000000,-25.933359,61.639782,60.000000,0.000000,0.000000,0.000000,0.000000
25.989395,0.000000,0.000000,-25.989395,56.035992,60.000000,0.000000,0.000000,0.000000,0.000000
26.051035,0.000000,0.000000,-26.051035,61.639782,60.000000,0.000000,0.000000,0.000000,0.000000
26.107071,0.000000,0.000000,-26.107071,56.035992,60.000000,0.000000,0.000000,0.000000,0.000000
26.168711,0.000000,0.000000,-26.168711,61.639782,60.000000,0.000000,0.000000,0.000000,0.000000
26.224747,0.000000,0.000000,-26.224747,56.035992,60.000000,0.000000,0.000000,0.000000,0.000000
26.286385,0.000000,0.000000,-26.286385,61.637875,60.000000,0.000000,0.000000,0.000000,0.000000
26.342421,0.000000,0.000000,-26.342421,56.035992,60.000000,0.000000,0.000000,0.000000,0.000000
26.404060,0.000000,0.000000,-26.404060,61.639782,60.000000,0.000000,0.000000,0.000000,0.000000
26.465700,0.000000,0.000000,-26.465700,61.639782,60.000000,0.000000,0.000000,0.000000,0.000000
26.521736,0.000000,0.000000,-26.521736,56.035992,60.000000,0.000000,0.000000,0.000000,0.000000
26.583374,0.000000,0.000000,-26.583374,61.637875,60.000000,0.000000,0.000000,0.000000,0.000000
26.639412,0.000000,0.000000,-26.639412,56.037899,60.000000,0.000000,0.000000,0.000000,0.000000
26.701050,0.000000,0.000000,-26.701050,61.637875,60.000000,0.000000,0.000000,0.000000,0.000000
26.762690,0.000000,0.000000,-26.762690,61.639782,60.000000,0.000000,0.000000,0.000000,0.000000
26.818726,0.000000,0.000000,-26.818726,56.035992,60.000000,0.000000,0.000000,0.000000,0.000000
26.880365,0.000000,0.000000,-26.880365,61.639782,60.000000,0.000000,0.000000,0.000000,0.000000
26.936401,0.000000,0.000000,-26.936401,56.035992,60.000000,0.000000,0.000000,0.000000,0.000000
26.998039,0.000000,0.000000,-26.998039,61.637875,60.000000,0.000000,0.000000,0.000000,0.000000
27.054075,0.000000,0.000000,-27.054075,56.035992,60.000000,0.000000,0.000000,0.000000,0.000000
